,pm,pm_pred
154,58.79551956022256,60.117306
155,58.80989999530823,60.160957
156,58.864920878014814,60.121284
157,58.849360311294255,60.086582
158,58.8658085210044,60.115482
159,58.97031171825461,60.14253
160,59.041287977137685,60.229355
161,58.98299468141536,60.29934
162,58.90729904496287,60.319527
163,58.918286598013786,60.358143
164,58.92669731852087,60.429497
165,58.96897934487097,60.48023
166,58.94568106201597,60.544765
167,58.89422361385495,60.584038
168,58.90095677936007,60.579323
169,58.88149110576239,60.581566
170,59.01150225853059,60.676704
171,58.99016251016221,60.789116
172,59.21193836641951,60.807003
173,59.10415101492737,60.793076
174,59.00986459489737,60.779663
175,58.99252375024727,60.769737
176,58.970515725526006,60.76008
177,59.01672806947911,60.745857
178,58.97190362984477,60.740482
179,58.90926765899309,60.75904
180,58.94395379637969,60.784046
181,58.77198725762408,60.88163
182,58.94157334810399,61.003647
183,58.921983960340064,61.072384
184,59.00851624012435,61.174377
185,58.958100568924,61.32336
186,58.96663703032964,61.419727
187,58.9365282577573,61.445415
188,58.95565389554788,61.46365
189,59.624792199330585,61.53152
190,59.275344457042856,61.599716
191,59.15595300989492,61.6151
192,59.26153899420893,61.623543
193,59.28775981981983,61.620834
194,59.20980360481376,61.534187
195,59.1609187553998,61.420364
196,59.10541353951498,61.368706
197,59.12226269877043,61.422302
198,59.18990534634005,61.451828
199,58.856927400120696,61.388824
200,58.89334609221865,61.40839
201,58.94385368592967,61.54744
202,59.079773387998834,61.622562
203,59.1151102192075,61.665024
204,59.15429746534902,61.7691
205,59.32584563506033,61.914402
206,59.43611560091942,62.05168
207,59.3205021894126,62.142033
208,59.232372049802535,62.27533
209,59.44582640026011,62.493305
210,59.53240048649659,62.67778
211,59.57940619655184,62.849445
212,59.62383740172742,63.047832
213,59.60732254118273,63.231895
214,59.661114756618566,63.4039
215,59.60330123440153,63.57065
216,59.62644588948716,63.742348
217,59.546904877959264,63.85546
218,59.49166718714476,63.884678
219,59.567373814627054,63.960094
220,59.58360992265964,64.12841
221,59.52205922522626,64.21873
222,59.5415143352957,64.1783
223,59.57364884670776,64.078674
224,59.6452425626586,64.03677
225,59.41193620125816,64.041695
226,59.314666620347154,64.00923
227,59.54162709084635,63.905807
228,59.93852616686181,63.853546
229,59.65240987290678,63.82237
230,59.80392721363781,63.797546
231,59.77175878495272,63.738285
232,59.67757926404502,63.639915
233,59.80237226645115,63.519463
234,59.86086381803919,63.428833
235,60.367514074937176,63.392715
236,60.55784579525977,63.39944
237,60.333869555501344,63.36675
238,60.1847081354509,63.29732
239,59.96458512238756,63.238426
240,59.59053124685772,63.198452
241,59.88308017158736,63.15493
242,59.91064844346165,63.14607
243,59.96591970261712,63.11187
244,60.11775585847731,63.092167
245,60.17095416196722,63.132908
246,60.20418328411086,63.240124
247,60.28340378835952,63.36265
248,60.28237744894449,63.44598
249,60.27591366894736,63.484097
250,60.14765380097403,63.52477
251,60.8991093544404,63.585262
252,60.87343927508541,63.656067
253,60.64363133943314,63.714573
254,60.52160852983775,63.756035
255,60.45872843544864,63.747192
256,60.5373495578224,63.74329
257,60.55353641887751,63.74656
258,60.58376772905962,63.712643
259,60.57902557728384,63.69003
260,60.58697214936403,63.689583
261,60.43662933106623,63.625195
262,60.42130446260494,63.5296
263,60.44641974185365,63.411076
264,60.50685901213524,63.280174
265,60.53950689339558,63.180645
266,60.642594770402575,63.12267
267,60.67762341257546,63.04008
268,60.698395400073096,63.028847
269,60.6848514930774,63.07232
270,60.72703509754071,63.12167
271,60.68499062602724,63.183094
272,60.65384338808268,63.256256
273,60.6342490554778,63.30524
274,60.65572012452552,63.372406
275,60.74987186461641,63.406475
276,60.801848711037735,63.42342
277,60.657313559205605,63.46353
278,60.69121639347375,63.540375
279,60.72308701428911,63.59175
280,60.77604032005045,63.60897
281,60.781361346703015,63.61291
282,60.95198371134644,63.64435
283,61.02550332709768,63.694878
284,60.9935114987216,63.74514
285,60.80192784124566,63.753323
286,60.809302571643336,63.74041
287,60.87675715699435,63.757618
288,60.91813574930154,63.773453
289,60.990787145053375,63.756588
290,61.0817200560007,63.73874
291,61.06959766716953,63.760593
292,61.07615865117957,63.829967
293,61.02056345454676,63.949696
294,61.06334042061648,64.09403
295,61.12251401005375,64.21514
296,61.16724408786648,64.387955
297,61.21647542840381,64.50042
298,61.37690150344629,64.54894
299,61.38386606872605,64.57369
300,61.38822537584505,64.614296
301,61.40875408726255,64.61805
302,61.36170049263973,64.68704
303,61.378240462384106,64.75327
304,61.39023144169634,64.8209
305,61.42304917860369,64.89372
306,61.4204422269226,64.97523
307,61.36375914104269,64.99402
308,61.39734719603515,65.051765
309,61.39054283867664,65.10826
310,61.37405156791301,65.11875
311,61.376458151156186,65.1012
312,61.133842754153946,65.12359
313,61.17177014535,65.21854
314,61.24060284640035,65.34044
315,61.331083693611006,65.38521
316,61.34813353267587,65.39988
317,61.364611751400425,65.52118
318,61.37555127947812,65.70574
319,61.460642976557374,65.815125
320,61.30550661345157,65.87795
321,61.414663623127794,65.93298
322,61.45606232157965,66.01465
323,61.43318101652504,66.11091
324,61.47472619137349,66.19106
325,61.58897448076692,66.24736
326,61.65980133295462,66.35787
327,61.68378270329073,66.5221
328,61.64670563271911,66.6767
329,61.644919029777775,66.775246
330,61.790524931021054,66.931465
331,61.90596921443708,67.12003
332,61.886513904919305,67.26108
333,62.23447212230539,67.34674
334,62.254795494282845,67.439255
335,62.21242270378738,67.54625
336,62.02978750852317,67.65126
337,61.97888705690562,67.657394
338,61.89281262976206,67.61691
339,62.00386361257252,67.62657
340,61.96398153071765,67.686676
341,62.080139714258,67.71843
342,62.149195286948085,67.76882
343,61.81660517815469,67.88042
344,62.036284091492064,68.01503
345,62.18370258482664,68.08443
346,62.50443161164353,68.009384
347,62.46531225243696,67.88446
348,62.47143583095141,67.75812
349,62.75678650159553,67.58922
350,63.1372787246934,67.39074
351,63.12569394975897,67.23645
352,63.02165166876568,67.19216
353,62.94100806082609,67.25101
354,63.25598555851745,67.32373
355,63.15470434637484,67.35562
356,63.13756014242273,67.3647
357,63.33717832098115,67.4222
358,62.7690190650916,67.49121
359,62.691525354526064,67.52963
360,62.751088941061326,67.574814
361,62.7861917306002,67.67522
362,62.68201163284829,67.803154
363,62.60097890541917,67.8866
364,62.699479136059146,67.929535
365,62.742715339512,68.01649
366,62.77951840655668,68.14656
367,62.86929119335587,68.27183
368,62.948540949727416,68.31327
369,63.021659524529184,68.29129
370,63.1040979081722,68.23683
371,63.14279334640857,68.202995
372,63.09743428016867,68.19597
373,63.09790606340043,68.215645
374,63.31867503908599,68.1925
375,63.32453833882771,68.04725
376,62.95024795823585,67.86121
377,62.940544645468165,67.74274
378,63.02051612416408,67.720726
379,63.14230459163065,67.69231
380,63.28332981562079,67.60467
381,63.243795659622194,67.52961
382,63.63071987147613,67.45413
383,63.61884278119574,67.37096
384,63.36295621599993,67.35412
385,63.07670713467595,67.415764
386,63.17091885114259,67.50677
387,63.33002919772351,67.64627
388,63.51517858216511,67.85921
389,63.53947609197043,68.08202
390,63.65331591524194,68.28062
391,63.69550934089576,68.4398
392,63.8056028669418,68.6223
393,63.824144670151526,68.79797
394,64.24019317334974,68.93105
395,64.24489287832976,69.02281
396,64.20814478827268,69.08957
397,64.13926401228566,69.1025
398,64.17298520168983,69.106384
399,64.24938167301337,69.16919
400,64.26705001666453,69.25454
401,64.17008267053279,69.31286
402,64.16236181989815,69.33352
403,64.21232875687767,69.30984
404,64.16021199064609,69.24217
405,64.26755768078336,69.17716
406,64.39600883882576,69.135765
407,64.44941151249361,69.113556
408,64.43312939007569,69.117744
409,64.41417345952061,69.17506
410,64.1722872166639,69.27721
411,64.21289511856652,69.43419
412,64.6919089048974,69.58951
413,64.63025795458326,69.70715
414,64.54263577042428,69.84089
415,64.60331292735503,70.04267
416,64.60430348915651,70.2666
417,64.67244494310722,70.44992
418,64.75246683714153,70.60559
419,64.78183233326632,70.712715
420,64.73832242089411,70.80348
421,64.77792260057218,70.91961
422,64.82539099365385,70.983864
423,65.32825258903738,71.0034
424,65.34169397756176,71.000275
425,65.25558654998537,71.01191
426,65.1855994219892,71.04088
427,65.14889562194601,71.08597
428,65.12400287404752,71.08253
429,65.1595572593308,71.027565
430,65.20770748813001,70.95657
431,65.20402606876033,70.86442
432,65.2110786808698,70.79741
433,65.22933657977225,70.81972
434,65.24252928894383,70.84305
435,65.26523477886258,70.80826
436,65.29730881217387,70.7746
437,65.26676648463871,70.776505
438,65.28444708888705,70.78537
439,65.29166692495654,70.83054
440,65.34440321801688,70.84172
441,65.3222331247434,70.860016
442,65.32742513699887,70.91009
443,65.36005235591406,70.96286
444,65.67777157000899,70.983536
445,65.76390888952676,70.99565
446,65.66175985120107,71.070206
447,65.57770476144182,71.2324
448,65.55844411112548,71.40408
449,65.5312785699802,71.52072
450,65.54942178005632,71.60241
451,65.5285809696599,71.6009
452,65.52162266124282,71.542564
453,65.50995220591024,71.501686
454,65.54823962717273,71.486015
455,65.54401302595406,71.46141
456,65.50649542227382,71.41876
457,65.20381026814316,71.37922
458,65.25705726061697,71.3995
459,65.3135889809948,71.467064
460,65.34666649938771,71.51781
461,65.3692228660164,71.511475
462,65.3692744429116,71.53478
463,65.36605310977825,71.61947
464,65.46620968574938,71.66344
465,65.46548777390134,71.657745
466,65.45012304262322,71.6762
467,65.5194585513171,71.64247
468,65.53309670381365,71.53883
469,65.54896782305195,71.49297
470,65.61686659464996,71.51555
471,65.6156226222699,71.54346
472,65.59053436511067,71.57862
473,65.626600405195,71.63645
474,65.57835205645418,71.7198
475,65.5473739351213,71.761665
476,65.51902378195453,71.72094
477,65.51695352710608,71.65529
478,65.77732173552667,71.62128
479,65.69009969510637,71.58215
480,65.61979396337335,71.51743
481,65.58106103941128,71.497505
482,65.55176629097981,71.53489
483,65.57168300913555,71.520065
484,65.91403170282376,71.444405
485,65.83384300373838,71.406044
486,66.04864427249203,71.436035
487,65.95652594096019,71.44488
488,66.2243086043133,71.428154
489,66.08355777626218,71.396935
490,65.8926450495048,71.34646
491,65.86071532210765,71.26498
492,65.79966446021227,71.19194
493,65.79794977756934,71.14911
494,65.7381997602683,71.053535
495,65.71259010078694,70.91563
496,65.7395575204104,70.82918
497,65.68449011293666,70.80584
498,65.74087324223036,70.7524
499,65.60560965875652,70.66363
500,65.59972288206295,70.58601
501,65.55837909832485,70.56919
502,65.80832808386927,70.570366
503,66.08164166144874,70.55488
504,65.96265560325887,70.55821
505,65.77052620677719,70.61257
506,65.62200006756191,70.69328
507,65.67458297027399,70.78991
508,65.77512989074891,70.906
509,65.66837696524894,71.01738
510,65.90885615809879,71.079666
511,65.9658882807961,71.12202
512,65.9205348815656,71.19774
513,65.90536610795189,71.26456
514,65.9337190954368,71.2792
515,65.80904341355185,71.26548
516,65.78242900671518,71.18115
517,65.84178603296368,71.01208
518,65.95042386691817,70.84992
519,65.72678618804069,70.731125
520,65.77353532091382,70.63629
521,65.84763010687678,70.543
522,65.88478592472663,70.45607
523,65.81949995394372,70.42755
524,65.80285368114266,70.44662
525,65.88782134307446,70.45317
526,65.93798827028958,70.45393
527,65.87357117652739,70.48988
528,66.03213306606578,70.5608
529,66.04593423120883,70.63939
530,66.05366363053389,70.72884
531,66.07794411994692,70.85702
532,66.04165001086095,70.98388
533,66.29195949064393,71.054054
534,66.28406854135034,71.1092
535,66.23104526869778,71.20173
536,66.15349627760281,71.31439
537,66.1084003545142,71.390175
538,66.09011976344775,71.43007
539,66.09270517713503,71.49259
540,66.05108257464018,71.55516
541,66.00310904293897,71.5576
542,66.01501997836651,71.521126
543,66.04175427977782,71.46386
544,66.06499367710758,71.39863
545,66.06707888898691,71.34219
546,66.03400622353298,71.28593
547,66.09686336267875,71.217476
548,65.96442257368876,71.12663
549,65.89359199106472,70.99576
550,65.92493730845275,70.85148
551,65.96312160949253,70.72933
552,65.98906414966862,70.62046
553,66.03550700977121,70.53573
554,66.11165979968581,70.49495
555,66.14878019638647,70.49516
556,66.13601620619283,70.51529
557,66.14952738968184,70.53609
558,66.15894436579583,70.56075
559,66.24958699328857,70.589775
560,66.38791332375911,70.625374
561,66.4176353305509,70.66209
562,66.37034157652005,70.7027
563,66.53500396508298,70.75798
564,66.59425206210486,70.81558
565,66.44374161703708,70.84851
566,66.3379714418654,70.85512
567,66.2455192806263,70.85991
568,66.16135022875194,70.87644
569,65.86634368631283,70.91378
570,65.74402164142141,70.98037
571,65.91674526255268,71.07891
572,66.25632858532892,71.21465
573,66.33544934445375,71.3726
574,66.11425391630311,71.540665
575,66.0353653029116,71.707344
576,66.09429125961988,71.88038
577,66.31781549980842,72.06352
578,66.41804253167538,72.270004
579,66.37431557932355,72.5085
580,66.31362779795191,72.733
581,66.24617158394847,72.92291
582,66.35065785332156,73.0887
583,66.47421970686544,73.22409
584,66.44963536125809,73.33674
585,66.39184974807911,73.43723
586,66.30722064833978,73.5123
587,66.27185120840991,73.55617
588,66.21708455663438,73.57706
589,66.14822655989518,73.57524
590,66.14848525885645,73.57551
591,66.1588486217395,73.59533
592,66.13903329175629,73.625916
593,66.14538075138324,73.657
594,66.1629306900518,73.688126
595,66.16440412745311,73.717995
596,66.15624528316312,73.75291
597,66.15923807595564,73.78716
598,66.18436685926746,73.82641
599,66.20777771419986,73.86315
600,66.20343034909715,73.90077
601,66.19573994318026,73.94517
602,66.3543880945063,74.00091
603,66.37990521694623,74.058014
604,66.34927816012508,74.10767
605,66.33939765276477,74.15924
606,66.31219931638316,74.19104
607,66.27854567132623,74.21171
608,66.23657635968982,74.23969
609,66.1957547346526,74.27287
610,66.184428586416,74.291885
611,66.21464481883554,74.281975
612,66.2230351790914,74.252174
613,66.21027307804431,74.22759
614,66.22161394423107,74.21344
615,66.2067884885497,74.21141
616,66.20900637641218,74.21819
617,66.2154375716578,74.2262
618,66.20752480847923,74.23738
619,66.22283947182359,74.27401
620,66.22430668207663,74.326126
621,66.20708896728743,74.38707
622,66.22547655589878,74.44949
623,66.23349199768111,74.48804
624,66.25412192537267,74.48722
625,66.24535478726841,74.47173
626,66.26111921535212,74.46939
627,66.27932770375203,74.509415
628,66.18247893045387,74.5837
629,66.13802479438411,74.65059
630,66.11747385355261,74.72824
631,66.08914492919261,74.81508
632,66.07910985083436,74.891396
633,66.10190935450764,74.94467
634,66.15772399460562,74.97722
635,66.16123110546079,75.00263
636,66.16196592791741,75.02691
637,66.24488884449188,75.062454
638,66.22939605121388,75.11168
639,66.13303474338974,75.179924
640,65.98285694414976,75.259895
641,65.9782837149896,75.35134
642,66.04568824887285,75.44375
643,66.04961130935143,75.52955
644,66.08458202619686,75.63045
645,66.2256028178247,75.76863
646,66.19073786525621,75.92323
647,66.12583279691911,76.06925
648,65.916099259218,76.18556
649,65.90593530960675,76.2683
650,66.02369952576817,76.335304
651,66.0878616064961,76.37491
652,66.144570781953,76.40839
653,66.18752448755572,76.4316
654,66.32515982146677,76.42598
655,66.19762001133903,76.381134
656,66.05053604922118,76.3243
657,66.04624898993949,76.26766
658,66.1053484837307,76.20303
659,66.23240172734765,76.12298
660,66.33684610008854,76.04267
661,66.35581984027571,75.9754
662,66.2982308032702,75.931046
663,66.19908053499611,75.90718
664,66.11582882974946,75.9084
665,66.70264172383204,75.94843
666,66.90651094626426,76.00147
667,66.75046191829098,76.035446
668,66.53037516435131,76.06419
669,65.83194249703689,76.10089
670,65.64867731911431,76.13073
671,65.86158290901676,76.14083
672,66.02714709175889,76.15578
673,66.26177632489704,76.177956
674,66.29604203664209,76.19825
675,66.24309501306293,76.19977
676,66.10730045738248,76.21582
677,66.10157464156714,76.24338
678,66.01802735313626,76.26156
679,66.01265381620667,76.26712
680,65.95714941367143,76.27387
681,65.99193265820301,76.27048
682,66.13335016441246,76.270226
683,66.21166297255643,76.26923
684,66.24794572458659,76.27032
685,66.27638462844084,76.251915
686,66.29853414405756,76.23465
687,66.32336135882476,76.23383
688,66.25415381974946,76.262146
689,66.26602184237595,76.320335
690,66.30047302542945,76.40124
691,66.39922119118216,76.49645
692,66.4423883364413,76.57536
693,66.43210056182313,76.64728
694,66.41926892348908,76.71906
695,66.40516905700076,76.80879
696,66.40839808022321,76.89173
697,66.4178244489307,76.96265
698,66.42440607780131,77.04068
699,66.35715861956035,77.09969
700,66.3031126816874,77.13033
701,66.31225376449534,77.15296
702,66.32936644601287,77.1764
703,66.36548270270042,77.19649
704,66.37211197082662,77.18422
705,66.36431589180955,77.14221
706,66.38649340642755,77.08906
707,66.41800700279967,77.04589
708,66.42704116676674,77.000885
709,66.4225979139851,76.97227
710,66.4389753498651,76.938194
711,66.42409112275959,76.91023
712,66.47325393189422,76.893265
713,66.48407794312114,76.88736
714,66.48931052846402,76.86157
715,66.7838130332333,76.835846
716,66.80036670284028,76.85026
717,66.63801756275444,76.86626
718,66.95704803735784,76.83139
719,67.05808773511934,76.77171
720,66.51075444004744,76.75399
721,66.4055118043386,76.79737
722,66.59748755100466,76.88364
723,66.60305655720445,76.947784
724,67.19445301871784,76.971565
725,67.6959316758797,76.96908
726,67.75574783403246,76.98252
727,67.58163550566334,77.00731
728,66.71272350076168,77.03431
729,66.26602430444545,77.05747
730,66.3976246744655,77.08991
731,66.47833696703364,77.09057
732,66.49570859579967,77.07357
733,66.6077403037483,77.075455
734,66.09454759456654,77.130325
735,65.96514879220896,77.19885
736,66.24428703827384,77.25667
737,66.62682789998367,77.250465
738,66.69360940885696,77.229935
739,66.46774761677833,77.19084
740,66.37991573226576,77.185265
741,66.41445775591481,77.173996
742,66.47543757548644,77.20111
743,66.51431148905114,77.250084
744,66.5744860102227,77.258606
745,66.60529644321358,77.22835
746,66.78432722001867,77.221054
747,66.86324200114632,77.25124
748,66.80524065549383,77.25439
749,66.47692602833797,77.22336
750,66.34819249617654,77.18656
751,66.44449009778081,77.14752
752,66.5062543379916,77.116455
753,66.56707848183844,77.054016
754,66.69590684787572,76.997826
755,66.6695290390929,76.94961
756,66.61388503375412,76.9959
757,67.1518584850449,77.03947
758,67.39458310563624,77.09128
759,67.38510559953156,77.13147
760,67.29464388476941,77.18918
761,67.17659832755291,77.20475
762,66.79768792954619,77.164406
763,66.52961623435849,77.16005
764,66.60266058170122,77.189766
765,66.68448448508127,77.22088
766,66.81465589112254,77.260315
767,67.10711211908593,77.31331
768,67.1690067345937,77.311966
769,66.95200144330174,77.31267
770,66.77691083391494,77.32935
771,66.67208900812082,77.317314
772,66.90815599129384,77.27476
773,66.86105547854453,77.24101
774,66.89462637095966,77.190125
775,66.98268182480444,77.09766
776,66.84416197811261,76.97883
777,66.78790055016286,76.9098
778,66.70787186680165,76.89554
779,66.54825022682058,76.89091
780,66.53816450929264,76.88173
781,66.50897554513887,76.89656
782,66.51636099953002,76.930084
783,66.55387178697872,76.97035
784,66.43793470152563,76.9763
785,66.68828066448647,76.95181
786,66.87784888143405,76.89423
787,66.87016449940532,76.86222
788,67.00484850467302,76.8865
789,66.89975929049386,76.92874
790,66.9714112053991,76.938095
791,66.9603009764419,76.98889
792,67.12063938258862,77.05754
793,67.19999647140236,77.057816
794,67.10328084575218,77.036575
795,67.22746296883909,77.02722
796,67.33440203518751,77.03283
797,67.22026602761572,77.017105
798,67.26304848243353,76.983536
799,67.30992562610655,76.91143
800,67.2870921476378,76.84077
801,67.20117824442467,76.81149
802,67.33262853066074,76.79468
803,67.2578256002208,76.78878
804,67.15021540958236,76.77545
805,67.16744456315824,76.76824
806,67.11231397853967,76.737114
807,67.17718162528675,76.71113
808,67.19324462373648,76.70788
809,67.31619139392669,76.68531
810,67.30502863716242,76.68062
811,67.54397973910025,76.683174
812,67.86142639312192,76.714745
813,67.90444461162328,76.7077
814,67.81912923905679,76.73112
815,67.97088719918199,76.77411
816,68.17265359329498,76.88129
817,68.63183239354815,77.015495
818,68.79026610724068,77.178314
819,68.59586300633184,77.2779
820,68.55338475633985,77.29238
821,68.42769953334522,77.294106
822,67.93643380830419,77.32422
823,67.697471247635,77.37085
824,67.7264819485322,77.401794
825,67.54847337722457,77.40127
826,67.7870141630608,77.416336
827,67.78055020854741,77.442314
828,67.60983450437465,77.484436
829,67.46666148686657,77.49551
830,67.58870508799713,77.528366
831,67.7716392242875,77.618004
832,67.7031083603832,77.69817
833,67.80078709323051,77.71262
834,67.6659489137366,77.72822
835,67.46475209484228,77.76884
836,67.16700029143155,77.81618
837,66.88898697044499,77.85326
838,67.16664151182171,77.85679
839,67.40748613625006,77.84477
840,67.87024704432947,77.879974
841,68.13986431818984,77.9348
842,67.96912424915737,77.96948
843,67.92033233706783,77.98374
844,68.18856706620186,77.97619
845,68.31106234897818,77.903885
846,68.04014457604976,77.79097
847,67.91004158879848,77.66803
848,68.15571697725936,77.6358
849,68.37721680329179,77.67077
850,68.13288426430857,77.69901
851,68.03515231757001,77.71099
852,67.9040446474593,77.72717
853,67.7271161973699,77.74091
854,67.633281511617,77.76012
855,67.68546021696979,77.75484
856,67.85218756272465,77.76548
857,67.71379265358154,77.76046
858,67.6125991309607,77.72581
859,67.64544098796712,77.71009
860,67.57942401056687,77.7137
861,67.64431863971133,77.74661
862,67.83294635062067,77.80118
863,67.77191671816718,77.84105
864,68.10905067626852,77.83227
865,68.51319147870124,77.806435
866,68.32934818266826,77.73095
867,68.23778849641317,77.6362
868,68.23870924521326,77.55259
869,68.30302855267085,77.48059
870,68.21955225603863,77.42876
871,67.33785588747163,77.40409
872,66.54760909111567,77.36373
873,66.94399101979005,77.323044
874,67.01934313827435,77.28395
875,67.5431449155052,77.27104
876,68.15351834592819,77.23902
877,67.8839806917394,77.21462
878,67.90306466603222,77.195305
879,67.93422220316401,77.21223
880,67.80887611089071,77.233116
881,67.77842005814628,77.23156
882,67.73036755445113,77.23024
883,67.86360903968533,77.23954
884,67.88706874723347,77.2808
885,67.9022507746,77.36237
886,68.24013233834714,77.47685
887,68.43804021536661,77.478935
888,68.21848887533432,77.42197
889,68.08186495487915,77.40472
890,67.97141184680898,77.41922
891,68.02119527283554,77.39
892,67.75211039050535,77.382324
893,67.41968905846018,77.423454
894,67.56920573012148,77.4769
895,67.61345386196963,77.50986
896,67.73314522778912,77.54583
897,67.89477354623396,77.6044
898,67.9101442343441,77.673004
899,67.89865529207275,77.70687
900,68.09750867259754,77.75334
901,68.21237874200504,77.840935
902,68.18807672842044,77.96727
903,68.12484694190216,78.02449
904,68.01913624922503,78.06193
905,68.03304801718107,78.100494
906,68.21868781062122,78.13527
907,68.37620960563629,78.197136
908,67.989916938162,78.26244
909,67.73194480957011,78.29958
910,68.1513297934577,78.320786
911,68.34800034386268,78.32269
912,68.45190134575193,78.296814
913,68.73838222686155,78.2512
914,69.14501877733731,78.19598
915,69.34445537671986,78.11769
916,69.2600934062371,78.025536
917,69.08436232986188,77.92604
918,68.99961603361255,77.91062
919,69.03810677146978,77.94719
920,69.07393153232,77.95349
921,69.00775266866063,77.88212
922,68.71198225820663,77.85563
923,68.58730556217671,77.89423
924,68.80365209102717,77.98038
925,68.97623913276371,78.03458
926,68.93940465996823,78.13711
927,68.92145162925428,78.2799
928,68.8597864882019,78.386734
929,68.9990535611654,78.42779
930,69.07438776332046,78.52602
931,68.92565743378931,78.64482
932,68.83259466479404,78.749825
