,pm,pm_pred
51,71.90052096630447,[34.69119644165039]
52,71.89560501762577,[34.689266204833984]
53,71.89140427124889,[34.68728256225586]
54,71.8953822625231,[34.68647766113281]
55,71.90817784496983,[34.68442153930664]
56,71.90775436258525,[34.68046951293945]
57,71.91131075422224,[34.67476272583008]
58,71.9131464818638,[34.668174743652344]
59,71.912255440188,[34.66001510620117]
60,71.90521896111122,[34.64948654174805]
61,71.89219951119439,[34.63572692871094]
62,71.87942009242649,[34.623844146728516]
63,71.86982365958491,[34.612510681152344]
64,71.86831326347287,[34.60599899291992]
65,71.87933976878219,[34.603271484375]
66,71.87522211917681,[34.60211944580078]
67,71.86565856694517,[34.60175704956055]
68,71.8547091930497,[34.60160827636719]
69,71.85220237275452,[34.60114669799805]
70,71.84094733969702,[34.60031509399414]
71,71.83309110554075,[34.59928512573242]
72,71.82999453527313,[34.597564697265625]
73,71.8326628898524,[34.59564971923828]
74,71.829502616161,[34.59285354614258]
75,71.8232401462695,[34.59041213989258]
76,71.81869893873878,[34.588321685791016]
77,71.81072697996183,[34.58586883544922]
78,71.80391814200055,[34.58256149291992]
79,71.79777985031821,[34.57476043701172]
80,71.79971347921297,[34.563621520996094]
81,71.79881922738727,[34.55270767211914]
82,71.78978559576402,[34.546504974365234]
83,71.77773386340164,[34.54248046875]
84,71.76934781490732,[34.52778244018555]
85,71.76372737534024,[34.50401306152344]
86,71.76053239307994,[34.4709587097168]
87,71.75944830651437,[34.44927215576172]
88,71.76362979335383,[34.441551208496094]
89,71.75921241473506,[34.439456939697266]
90,71.75801751421363,[34.437740325927734]
91,71.75884855185544,[34.43464660644531]
92,71.75711858949069,[34.430904388427734]
93,71.75365535301201,[34.427513122558594]
94,71.75174095383989,[34.4235954284668]
95,71.74640462704502,[34.41936111450195]
96,71.73567421452333,[34.41399383544922]
97,71.725998070852,[34.4085578918457]
98,71.71615844544517,[34.400150299072266]
99,71.70663517982517,[34.39091873168945]
100,71.70427466361436,[34.37968826293945]
101,71.69874812892046,[34.369876861572266]
102,71.68865862118717,[34.36162567138672]
103,71.68577261398323,[34.357810974121094]
104,71.6862372612081,[34.355682373046875]
105,71.68687141711077,[34.35480499267578]
106,71.67888534462539,[34.35393524169922]
107,71.66351414324221,[34.35386657714844]
108,71.65868355042434,[34.353328704833984]
109,71.6600332177569,[34.35295104980469]
110,71.661427461653,[34.35204315185547]
111,71.65389459116096,[34.3510627746582]
112,71.64648142125355,[34.34825897216797]
113,71.64024230521665,[34.34497833251953]
114,71.6310075550457,[34.34077072143555]
115,71.63099652733078,[34.337318420410156]
116,71.63385344519759,[34.33354949951172]
117,71.63189223996557,[34.331356048583984]
118,71.6340132603301,[34.32605743408203]
119,71.63794848100457,[34.31393051147461]
120,71.63979995926061,[34.2923469543457]
121,71.63052718910927,[34.264686584472656]
122,71.61379005745354,[34.23417663574219]
123,71.59901864903469,[34.20726013183594]
124,71.59394161597103,[34.182308197021484]
125,71.59094382216934,[34.16160583496094]
126,71.58524339551113,[34.13975143432617]
127,71.57842192942556,[34.122650146484375]
128,71.57318678825919,[34.10299301147461]
129,71.56193475200558,[34.08728790283203]
130,71.55102357491651,[34.074337005615234]
131,71.54424501246285,[34.0670166015625]
132,71.53341450905347,[34.06182861328125]
133,71.52587129529064,[34.05825424194336]
134,71.53015930974632,[34.053619384765625]
135,71.5347567184198,[34.049163818359375]
136,71.52799584850213,[34.043704986572266]
137,71.51300572236691,[34.03899002075195]
138,71.50323238435317,[34.03303527832031]
139,71.49706375079475,[34.02805709838867]
140,71.4961997234573,[34.02056121826172]
141,71.49473882137018,[34.01224899291992]
142,71.48562371880087,[34.00407409667969]
143,71.4804229617778,[33.999839782714844]
144,71.48424928474202,[33.998199462890625]
145,71.48296249949692,[33.99858474731445]
146,71.47443058014177,[33.99951934814453]
147,71.4734616573829,[34.00075912475586]
148,71.46924797376187,[34.001399993896484]
149,71.45896642512619,[34.00141143798828]
150,71.45688521747246,[34.000022888183594]
151,71.45269879042101,[33.99799346923828]
152,71.44687469061492,[33.996299743652344]
153,71.43659769392724,[33.993690490722656]
154,71.43262574856661,[33.99135971069336]
155,71.43621615414332,[33.988494873046875]
156,71.4387689356901,[33.985355377197266]
157,71.4349577681754,[33.98054122924805]
158,71.43018240341199,[33.974029541015625]
159,71.42472150428917,[33.9633903503418]
160,71.41495366747974,[33.952152252197266]
161,71.40301034290913,[33.93925857543945]
162,71.40018622357074,[33.92058563232422]
163,71.3962411831952,[33.900230407714844]
164,71.39563957113467,[33.882301330566406]
165,71.39748496754356,[33.868804931640625]
166,71.40230416361379,[33.861732482910156]
167,71.39779148551544,[33.855796813964844]
168,71.38566439290803,[33.85281753540039]
169,71.36705427067821,[33.85057067871094]
170,71.35349657425022,[33.849449157714844]
171,71.35315412818647,[33.84805679321289]
172,71.35525007504845,[33.84698486328125]
173,71.3498412546924,[33.8443717956543]
174,71.34217785328497,[33.84202194213867]
175,71.33284146425187,[33.83892059326172]
176,71.31942462442018,[33.83599090576172]
177,71.31133801397749,[33.83175277709961]
178,71.30896419000385,[33.82733917236328]
179,71.30314293161304,[33.81492614746094]
180,71.29855573521613,[33.80226516723633]
181,71.29083671045893,[33.7874641418457]
182,71.28140136510933,[33.775840759277344]
183,71.27857950728252,[33.76240921020508]
184,71.28506491163996,[33.75186538696289]
185,71.28307345996362,[33.740509033203125]
186,71.27545787255207,[33.73259735107422]
187,71.25790896246852,[33.72616195678711]
188,71.25014502581973,[33.723052978515625]
189,71.24186161095807,[33.71976852416992]
190,71.24010659083834,[33.71821975708008]
191,71.24344375081957,[33.716678619384766]
192,71.23798697743888,[33.71564865112305]
193,71.22640475635642,[33.7137336730957]
194,71.22117929915987,[33.7111930847168]
195,71.22183950198588,[33.70758056640625]
196,71.22577617777603,[33.703887939453125]
197,71.2248727308479,[33.699039459228516]
198,71.22114136563297,[33.695274353027344]
199,71.21591041092253,[33.688262939453125]
200,71.21097965549383,[33.6812744140625]
201,71.20304463509086,[33.670814514160156]
202,71.19551933383462,[33.66013717651367]
203,71.18844013340106,[33.647281646728516]
204,71.17489418957615,[33.636329650878906]
205,71.15851834955157,[33.62641525268555]
206,71.15070700128652,[33.621517181396484]
207,71.1451692539448,[33.61649703979492]
208,71.15235980923234,[33.61359405517578]
209,71.15261465614816,[33.612022399902344]
210,71.14354661325639,[33.610721588134766]
211,71.1372338210654,[33.60898971557617]
212,71.12822941268028,[33.60738754272461]
213,71.12324245439169,[33.60567855834961]
214,71.12637349636019,[33.60312271118164]
215,71.12160421259719,[33.6006965637207]
216,71.1156821571016,[33.5973014831543]
217,71.10089947377071,[33.59157180786133]
218,71.08155951992151,[33.58646011352539]
219,71.06124333375858,[33.57985305786133]
220,71.05301255824739,[33.57474899291992]
221,71.04995215173828,[33.56406784057617]
222,71.04693046167718,[33.55176544189453]
223,71.04422826678724,[33.536556243896484]
224,71.03952932144351,[33.52323532104492]
225,71.03106502466062,[33.511505126953125]
226,71.03098503736547,[33.50494384765625]
227,71.03137588761129,[33.50014877319336]
228,71.03503436479369,[33.49650192260742]
229,71.03775589551454,[33.4937744140625]
230,71.0384672603584,[33.4920539855957]
231,71.03286519201151,[33.49071502685547]
232,71.01742859949778,[33.48897933959961]
233,71.00440475440166,[33.486961364746094]
234,70.99697417161288,[33.48455810546875]
235,70.98847303116274,[33.48243713378906]
236,70.97557319520263,[33.47937774658203]
237,70.96341445092497,[33.47541809082031]
238,70.96502585245105,[33.468719482421875]
239,70.96406577856676,[33.46134948730469]
240,70.95749546800867,[33.45058059692383]
241,70.9497501249273,[33.43973159790039]
242,70.94259194452489,[33.42850875854492]
243,70.93119589219928,[33.417293548583984]
244,70.92136964967864,[33.40522766113281]
245,70.92309050573463,[33.39616012573242]
246,70.91917731667816,[33.38860321044922]
247,70.91083561977743,[33.38479995727539]
248,70.89801139501856,[33.380775451660156]
249,70.8818989169779,[33.37870788574219]
250,70.85422094689994,[33.37622833251953]
251,70.8384083167947,[33.37501525878906]
252,70.83494280465277,[33.373191833496094]
253,70.83841061893062,[33.37190246582031]
254,70.8451402367033,[33.36989974975586]
255,70.840426098925,[33.367881774902344]
256,70.83526589574684,[33.36463165283203]
257,70.83418181128785,[33.3619384765625]
258,70.83082824960903,[33.3568115234375]
259,70.82650031849771,[33.35268783569336]
260,70.82355140966492,[33.34354019165039]
261,70.82007780658952,[33.33637237548828]
262,70.81568479120241,[33.32548141479492]
263,70.80539438433044,[33.31560516357422]
264,70.79050704747723,[33.30282211303711]
265,70.77925787668997,[33.29232406616211]
266,70.77915092184666,[33.28273010253906]
267,70.78356455548905,[33.275856018066406]
268,70.77439608266351,[33.26765441894531]
269,70.76904207024668,[33.26183319091797]
270,70.76605405054576,[33.25559616088867]
271,70.76157857611251,[33.25157928466797]
272,70.75689728905856,[33.24794387817383]
273,70.75347412654207,[33.24567794799805]
274,70.74828386884556,[33.24349594116211]
275,70.73257892918468,[33.2413444519043]
276,70.71798331521016,[33.23841857910156]
277,70.7102725115035,[33.23482131958008]
278,70.70261038875276,[33.22959899902344]
279,70.69387699853903,[33.22431182861328]
280,70.68918954293841,[33.21766662597656]
281,70.67958790521628,[33.21147918701172]
282,70.66942537658214,[33.20322036743164]
283,70.66896102114981,[33.196231842041016]
284,70.66989847750553,[33.18684768676758]
285,70.667236864652,[33.17927551269531]
286,70.65757772759045,[33.17195510864258]
287,70.65594379589011,[33.16588592529297]
288,70.65827581460744,[33.1607551574707]
289,70.65302363752758,[33.15632247924805]
290,70.64566006701412,[33.15190124511719]
291,70.63197943417882,[33.14875030517578]
292,70.62773785251653,[33.145545959472656]
293,70.62439130509978,[33.142822265625]
294,70.61666893445405,[33.1403694152832]
295,70.60366358234188,[33.13764953613281]
296,70.59609392551124,[33.13536071777344]
297,70.58815239727753,[33.132564544677734]
298,70.57502259683027,[33.12952423095703]
299,70.56316486458797,[33.124881744384766]
300,70.55844865311077,[33.120567321777344]
301,70.5487535778397,[33.114078521728516]
302,70.5327158258187,[33.108642578125]
303,70.51875307053926,[33.10192108154297]
304,70.50562554190087,[33.09564971923828]
305,70.50225363804516,[33.08797836303711]
306,70.50736218438884,[33.082298278808594]
307,70.5148816294946,[33.076473236083984]
308,70.51399167086169,[33.072792053222656]
309,70.50862964825845,[33.068397521972656]
310,70.49460765125133,[33.06599426269531]
311,70.48731153296832,[33.06387710571289]
312,70.48366442310098,[33.062564849853516]
313,70.47444798313563,[33.06113052368164]
314,70.45764649905642,[33.05955505371094]
315,70.44401305920009,[33.05715560913086]
316,70.43900763027364,[33.05500411987305]
317,70.43313001048702,[33.05179977416992]
318,70.4165221308916,[33.0483512878418]
319,70.40484310495137,[33.04255294799805]
320,70.39875737287083,[33.03746032714844]
321,70.40228099677952,[33.03117370605469]
322,70.4082063846945,[33.025962829589844]
323,70.40406662390012,[33.018123626708984]
324,70.40200170668373,[33.01177978515625]
325,70.39408944159129,[33.00355529785156]
326,70.37812024146211,[32.997955322265625]
327,70.36003594440096,[32.991783142089844]
328,70.35013322349509,[32.988983154296875]
329,70.34440014581172,[32.986328125]
330,70.33716552333891,[32.984981536865234]
331,70.32915673420568,[32.9831657409668]
332,70.32115655729183,[32.98137283325195]
333,70.31655333047834,[32.979366302490234]
334,70.31503129658819,[32.977256774902344]
335,70.3081145194,[32.975555419921875]
336,70.30014295614848,[32.9730224609375]
337,70.29556488075076,[32.969749450683594]
338,70.28880660070739,[32.966224670410156]
339,70.2780561519314,[32.96140670776367]
340,70.26641354414625,[32.956546783447266]
341,70.25630356352488,[32.94906234741211]
342,70.24937780246943,[32.94048309326172]
343,70.23615491627834,[32.93087387084961]
344,70.21675142914893,[32.923152923583984]
345,70.21110422346553,[32.917091369628906]
346,70.21435368476568,[32.91372299194336]
347,70.21258650213855,[32.90970993041992]
348,70.2121531458334,[32.9067268371582]
349,70.20672251480855,[32.903934478759766]
350,70.20749134527192,[32.90195846557617]
351,70.20927449595901,[32.900291442871094]
352,70.2027699868544,[32.897972106933594]
353,70.19401595163338,[32.89657974243164]
354,70.18155710982037,[32.89448928833008]
355,70.16799723866299,[32.89287185668945]
356,70.1509239167787,[32.890472412109375]
357,70.13412825978884,[32.888450622558594]
358,70.12144140152874,[32.8833122253418]
359,70.11814739993167,[32.87862014770508]
360,70.11113441622483,[32.87107849121094]
361,70.09624555774326,[32.86383819580078]
362,70.08445114362699,[32.857025146484375]
363,70.07899890064374,[32.85115051269531]
364,70.07251643598707,[32.843936920166016]
365,70.0706550094762,[32.839271545410156]
366,70.07050253331224,[32.83395767211914]
367,70.0639701382295,[32.830055236816406]
368,70.05461162493751,[32.826290130615234]
369,70.0453660898095,[32.82360076904297]
370,70.04043482378387,[32.82048797607422]
371,70.04293101888285,[32.81886672973633]
372,70.03954491018243,[32.816627502441406]
373,70.02648276800615,[32.81488037109375]
374,70.01463780174718,[32.81272888183594]
375,70.01458368930051,[32.811187744140625]
376,70.01663525857705,[32.80799102783203]
377,70.00774144119205,[32.804893493652344]
378,69.9997350429255,[32.80023956298828]
379,69.9919895194272,[32.79546356201172]
380,69.98364459250186,[32.78727340698242]
381,69.9713269775662,[32.7812385559082]
382,69.95421618430153,[32.77388000488281]
383,69.93659637334076,[32.770973205566406]
384,69.92935038570353,[32.76620101928711]
385,69.92276427906,[32.762939453125]
386,69.91245768639934,[32.75725173950195]
387,69.9081769746463,[32.75344467163086]
388,69.90328373627503,[32.750022888183594]
389,69.89903457244219,[32.74895095825195]
390,69.89835884096824,[32.74721145629883]
391,69.89707147393514,[32.74556350708008]
392,69.89115644434871,[32.74378967285156]
393,69.88355284986271,[32.7414436340332]
394,69.87246006412312,[32.738712310791016]
395,69.85284561552756,[32.73591613769531]
396,69.83909500732263,[32.73096466064453]
397,69.8250975224691,[32.7269172668457]
398,69.81667095350183,[32.720481872558594]
399,69.82035604254715,[32.715023040771484]
400,69.82409553485579,[32.70829391479492]
401,69.82608408768937,[32.702476501464844]
402,69.82487576975178,[32.69796371459961]
403,69.82407306818625,[32.693668365478516]
404,69.8104677476963,[32.68803787231445]
405,69.79073935687278,[32.68246841430664]
406,69.78240995079476,[32.67618942260742]
407,69.77295901356933,[32.6714973449707]
408,69.76381505193673,[32.66754150390625]
409,69.76858773695645,[32.66413116455078]
410,69.76474618587832,[32.66204833984375]
411,69.75253935727302,[32.660255432128906]
412,69.74159007522537,[32.65853500366211]
413,69.72584544958164,[32.656036376953125]
414,69.71166928033558,[32.65431213378906]
415,69.70514981303836,[32.6515998840332]
416,69.7025995472494,[32.649070739746094]
417,69.70158711467961,[32.645545959472656]
418,69.69567491891954,[32.641719818115234]
419,69.68245230548436,[32.63631057739258]
420,69.67228534873271,[32.63043212890625]
421,69.66645770507473,[32.623172760009766]
422,69.66488979460738,[32.61581039428711]
423,69.66132172471711,[32.607574462890625]
424,69.6433937508852,[32.602420806884766]
425,69.61850136710123,[32.59703063964844]
426,69.60888332523974,[32.59383010864258]
427,69.60590977369758,[32.59129333496094]
428,69.60455970590536,[32.58971405029297]
429,69.6018506798435,[32.587554931640625]
430,69.60756252458935,[32.58615493774414]
431,69.60886170259455,[32.58403778076172]
432,69.59806515179947,[32.5822868347168]
433,69.5975216498324,[32.58049011230469]
434,69.59827130069837,[32.57858657836914]
435,69.59251801833156,[32.57548522949219]
436,69.5816569486053,[32.57267379760742]
437,69.57534812614624,[32.56771469116211]
438,69.5666501021978,[32.56314468383789]
439,69.55675921900176,[32.555686950683594]
440,69.54137045773365,[32.54866409301758]
441,69.53164459245576,[32.540489196777344]
442,69.52104033277126,[32.53425216674805]
443,69.50249032330547,[32.52816390991211]
444,69.49496524030181,[32.52513122558594]
445,69.49317939279005,[32.521060943603516]
446,69.49051546477924,[32.51875305175781]
447,69.48236874553447,[32.51643371582031]
448,69.47694734563916,[32.514892578125]
449,69.46965745029632,[32.513545989990234]
450,69.45889985205305,[32.511871337890625]
451,69.44834084055115,[32.50985336303711]
452,69.44100764486436,[32.507240295410156]
453,69.43429663565928,[32.504940032958984]
454,69.43132128676298,[32.50225067138672]
455,69.43403407573183,[32.4992561340332]
456,69.42126345037698,[32.49552917480469]
457,69.40554671348929,[32.491065979003906]
458,69.39479191742919,[32.48558044433594]
459,69.37772682876916,[32.47991943359375]
460,69.3644423551756,[32.474639892578125]
461,69.35880427687415,[32.468116760253906]
462,69.3532283639055,[32.46121597290039]
463,69.34847416466977,[32.455291748046875]
464,69.34212004209874,[32.450294494628906]
465,69.33679594046951,[32.446712493896484]
466,69.33228519724594,[32.44337463378906]
467,69.31962983118231,[32.440940856933594]
468,69.3035280958651,[32.438907623291016]
469,69.29451675119711,[32.43754577636719]
470,69.29751757837549,[32.43565368652344]
471,69.30005851350867,[32.43413162231445]
472,69.30187421333459,[32.43162155151367]
473,69.29642395670241,[32.429561614990234]
474,69.28146066966598,[32.42668914794922]
475,69.26363023719186,[32.424949645996094]
476,69.25119829707513,[32.42229080200195]
477,69.24244966899184,[32.41950225830078]
478,69.23499947075062,[32.412445068359375]
479,69.2309464607248,[32.40574645996094]
480,69.22575921580213,[32.39619445800781]
481,69.22101836227982,[32.389461517333984]
482,69.21192173921494,[32.38213348388672]
483,69.19478202967062,[32.3780403137207]
484,69.18371928007747,[32.37322235107422]
485,69.17920925702829,[32.37128829956055]
486,69.18490094398786,[32.368980407714844]
487,69.18173306785081,[32.367652893066406]
488,69.16949138955403,[32.3654899597168]
489,69.16260087770894,[32.36359786987305]
490,69.14993338388732,[32.36117935180664]
491,69.13480807147675,[32.359439849853516]
492,69.12307584089002,[32.35744094848633]
493,69.11835886187191,[32.35590744018555]
494,69.11531498041303,[32.35285568237305]
495,69.102978241877,[32.34994888305664]
496,69.09169539525024,[32.3443489074707]
497,69.09249693806858,[32.340274810791016]
498,69.08791639479942,[32.334442138671875]
499,69.07269273744856,[32.329647064208984]
500,69.06030236656204,[32.32185363769531]
501,69.0508768743032,[32.31637191772461]
502,69.04470677737203,[32.310150146484375]
503,69.03803727438891,[32.306854248046875]
504,69.03031802743399,[32.302330017089844]
505,69.0257846608645,[32.29974365234375]
506,69.02194278555767,[32.296993255615234]
507,69.00992184185907,[32.295230865478516]
508,68.99913565409126,[32.29378128051758]
509,68.99887725042308,[32.29244613647461]
510,68.99402844734415,[32.291080474853516]
511,68.98331641227293,[32.28908157348633]
512,68.96944591883843,[32.286800384521484]
513,68.95605052570052,[32.28446578979492]
514,68.94721812115404,[32.28199005126953]
515,68.93614283315853,[32.27980041503906]
516,68.9163740788028,[32.27566146850586]
517,68.89805218573252,[32.27135467529297]
518,68.88857906200148,[32.26492691040039]
519,68.89231599794212,[32.258827209472656]
520,68.89417396267024,[32.25188064575195]
521,68.8884371286686,[32.24638748168945]
522,68.8802084887949,[32.24120330810547]
523,68.86852100779831,[32.23719024658203]
524,68.85404622961258,[32.23350143432617]
525,68.8353197443742,[32.23064041137695]
526,68.81882115729145,[32.22810363769531]
527,68.8089503969206,[32.225460052490234]
528,68.80107421565876,[32.22339630126953]
529,68.79415124645654,[32.221092224121094]
530,68.79315539292023,[32.21952438354492]
531,68.79154836349103,[32.21826171875]
532,68.78869447730705,[32.216976165771484]
533,68.78625277013407,[32.21475601196289]
534,68.78157898390023,[32.2125244140625]
535,68.76901403758082,[32.209251403808594]
536,68.75860683486353,[32.205989837646484]
537,68.7521767713296,[32.20320129394531]
538,68.74630361943458,[32.20008850097656]
539,68.73825661197156,[32.19520950317383]
540,68.7280367153766,[32.189693450927734]
541,68.71699828849349,[32.182159423828125]
542,68.70230363992258,[32.17652130126953]
543,68.69076441533441,[32.170127868652344]
544,68.67952469634739,[32.16617202758789]
545,68.66986715501213,[32.16202926635742]
546,68.65898771311846,[32.15983200073242]
547,68.65230875109802,[32.15810012817383]
548,68.6460595686284,[32.157005310058594]
549,68.63902574123962,[32.1550407409668]
550,68.63526716924217,[32.15352249145508]
551,68.63703137195651,[32.151268005371094]
552,68.63638423276083,[32.149879455566406]
553,68.6250851458944,[32.14763641357422]
554,68.61325992665705,[32.14580154418945]
555,68.60972280760922,[32.14189147949219]
556,68.60406718512566,[32.138710021972656]
557,68.58799286119495,[32.13314437866211]
558,68.57592552657803,[32.12739944458008]
559,68.56945204953004,[32.1185188293457]
560,68.55919854173254,[32.11164474487305]
561,68.55042743470617,[32.105899810791016]
562,68.54285378787965,[32.103553771972656]
563,68.53176948598991,[32.10139465332031]
564,68.5209388328025,[32.100643157958984]
565,68.51059410446548,[32.098567962646484]
566,68.49803491226005,[32.09709167480469]
567,68.48492199646465,[32.0946159362793]
568,68.47610357170952,[32.0930290222168]
569,68.47010201859383,[32.09169387817383]
570,68.46450936671911,[32.09061813354492]
571,68.45257706544946,[32.088558197021484]
572,68.44092653389198,[32.08724594116211]
573,68.43335823741975,[32.08463668823242]
574,68.43082279823128,[32.08256530761719]
575,68.4333092030121,[32.077762603759766]
576,68.43390608536394,[32.073631286621094]
577,68.42590834947471,[32.06727600097656]
578,68.40949707636315,[32.06278991699219]
579,68.39403112589957,[32.057106018066406]
580,68.38158574496299,[32.054439544677734]
581,68.37125457899266,[32.05010223388672]
582,68.35901403075432,[32.047393798828125]
583,68.34152463144235,[32.043277740478516]
584,68.33490203535325,[32.04109191894531]
585,68.33544076359438,[32.03865432739258]
586,68.33514057505363,[32.0368766784668]
587,68.32436687762913,[32.0339469909668]
588,68.31028417799885,[32.03208541870117]
589,68.29225004929103,[32.02960205078125]
590,68.27630426027176,[32.02788543701172]
591,68.26666432737433,[32.02573013305664]
592,68.25631062329614,[32.02391052246094]
593,68.2489119185347,[32.02082443237305]
594,68.24643859520516,[32.01805114746094]
595,68.2381285700796,[32.01324462890625]
596,68.22740593932514,[32.009674072265625]
597,68.21644864018361,[32.00464630126953]
598,68.20773946723494,[32.0]
599,68.19905801135475,[31.994443893432617]
600,68.18352807727707,[31.99003028869629]
601,68.17483358415963,[31.985658645629883]
602,68.17078192573763,[31.98345947265625]
603,68.1666929782268,[31.980228424072266]
604,68.16543032718613,[31.977825164794922]
605,68.16540015525871,[31.974929809570312]
606,68.15904846499873,[31.97268295288086]
607,68.14950271572114,[31.97026252746582]
608,68.13994014901884,[31.96820831298828]
609,68.1259442498681,[31.96633529663086]
610,68.11435204010546,[31.964628219604492]
611,68.10563435591662,[31.963008880615234]
612,68.09755238458197,[31.961177825927734]
613,68.09108993516168,[31.958106994628906]
614,68.08568926570243,[31.95377540588379]
615,68.07134668825537,[31.9486083984375]
616,68.06244999219365,[31.94354248046875]
617,68.05442922214712,[31.93912696838379]
618,68.04168087878062,[31.936140060424805]
619,68.03108709291048,[31.93262481689453]
620,68.014569652499,[31.928560256958008]
621,68.00295002589813,[31.924978256225586]
622,67.99722734353223,[31.9217586517334]
623,67.99289869767048,[31.91936683654785]
624,67.9842452942718,[31.91722869873047]
625,67.97186322663401,[31.915658950805664]
626,67.96778016472174,[31.913742065429688]
627,67.95848214417511,[31.911901473999023]
628,67.94628516561387,[31.909351348876953]
629,67.93831740800003,[31.907135009765625]
630,67.92092075423372,[31.904476165771484]
631,67.90173732995406,[31.902149200439453]
632,67.89230477172879,[31.8990421295166]
633,67.89350533479453,[31.89592170715332]
634,67.89523324329704,[31.8922176361084]
635,67.88723157838683,[31.889301300048828]
636,67.8727935023408,[31.883935928344727]
637,67.86100754185702,[31.879764556884766]
638,67.85826337229706,[31.874500274658203]
639,67.84905359935306,[31.871490478515625]
640,67.83618562630946,[31.869104385375977]
641,67.81864400351195,[31.867462158203125]
642,67.80620289015077,[31.865375518798828]
643,67.80275312026299,[31.86412811279297]
644,67.79073996047889,[31.86225700378418]
645,67.77992576760929,[31.860437393188477]
646,67.77720884634724,[31.85738754272461]
647,67.7763620652803,[31.855070114135742]
648,67.7730220813266,[31.852121353149414]
649,67.76328312700893,[31.850309371948242]
650,67.749361868859,[31.848237991333008]
651,67.73452598575422,[31.84684944152832]
652,67.72565678060697,[31.843643188476562]
653,67.72360156389337,[31.840539932250977]
654,67.71601222887031,[31.835330963134766]
655,67.70593257827258,[31.831504821777344]
656,67.6998415484839,[31.827524185180664]
657,67.6879432649033,[31.82439422607422]
658,67.67526914728415,[31.819265365600586]
659,67.66823236431145,[31.816099166870117]
660,67.65909131933924,[31.812131881713867]
661,67.64200478467828,[31.809463500976562]
662,67.62494071127776,[31.805980682373047]
663,67.61246080761724,[31.803590774536133]
664,67.60637092322281,[31.800806045532227]
665,67.59488443397291,[31.79926872253418]
666,67.57856435258529,[31.797317504882812]
667,67.56793945388821,[31.7962703704834]
668,67.55909529563597,[31.794513702392578]
669,67.55497004473513,[31.7930908203125]
670,67.54862009785194,[31.790969848632812]
671,67.54306981751917,[31.78934097290039]
672,67.54805362146558,[31.78759765625]
673,67.54615819471857,[31.786273956298828]
674,67.5301932440092,[31.783138275146484]
675,67.5144586741264,[31.780527114868164]
676,67.50847797741446,[31.775787353515625]
677,67.49833500234158,[31.772228240966797]
678,67.48689603186457,[31.767654418945312]
679,67.47714914540998,[31.76430892944336]
680,67.47097841377715,[31.759416580200195]
681,67.46326788120898,[31.755783081054688]
682,67.45574477054947,[31.751331329345703]
683,67.441107942603,[31.748802185058594]
684,67.43302398994965,[31.745716094970703]
685,67.43115973257356,[31.74312400817871]
686,67.42635023927467,[31.740480422973633]
687,67.41153990198097,[31.738571166992188]
688,67.40066802094238,[31.736770629882812]
689,67.39421597783752,[31.735586166381836]
690,67.38624905501165,[31.733036041259766]
691,67.37963034153194,[31.73020362854004]
692,67.38550404356704,[31.72675895690918]
693,67.37642533564468,[31.723880767822266]
694,67.36391770711475,[31.721019744873047]
695,67.35588925834142,[31.71854019165039]
696,67.35062207412787,[31.7153377532959]
697,67.3383309269729,[31.712657928466797]
698,67.32708574776836,[31.70923614501953]
699,67.32630173494621,[31.705842971801758]
